txhash,blockNumber,timeStamp,from,to,gas_value,gas_used,contract_add,token_id,token_name,token_symbol,token_decimal,origin_acc
0x127e3a55260db4f8dc3bc71c542f367e263030a3f41f6530c49eb855a3f9dbcb,30148176,1656532385,0x0000000000000000000000000000000000000000,0x24d6c6ab635af18b354ba9e2662987d0bdffb7be,7e-07,176921,0xd22a104efd90b423d7753bb95eb11e0bead36003,6008,Samsung 837X Nouns,837XNOUN,0,0x24d6c6ab635af18b354ba9e2662987d0bdffb7be
0x037c8cc5f17a4aabd7bc5f434377291d90063bba2cae52bf6b24ae97efd89f75,30184065,1656611560,0x0000000000000000000000000000000000000000,0x24d6c6ab635af18b354ba9e2662987d0bdffb7be,5e-08,14168040,0xcbe1c3b86c0fcbc3ad2e8380a210bec89ad54144,6189,Samsung 837X NFT.NYC Collection,DCL-SMSNG837XNFT.NYCCLLCTN,0,0x24d6c6ab635af18b354ba9e2662987d0bdffb7be
0xf250a148238909a9f46a45a4e8bfd4302d0a8bdec62f6fbe69fe80a8a5eba579,32612002,1662153212,0x0000000000000000000000000000000000000000,0x24d6c6ab635af18b354ba9e2662987d0bdffb7be,4.2100828942e-08,3306562,0x3fb215f9fedc8cb4baeb89f54273fb54716b073a,105312291668557186697918027683670432318895095400549111254310981796,Grey Goose® US Open Wearables,DCL-GRYGS®USOPNWRBLS,0,0x24d6c6ab635af18b354ba9e2662987d0bdffb7be
0x34e90d8bf6625c11bcc560acaa064f0b4a592dc5474a9380faa4684ef2ae6064,34872009,1666893119,0x0000000000000000000000000000000000000000,0x24d6c6ab635af18b354ba9e2662987d0bdffb7be,9.23e-08,7023042,0x9bd2a378c75c0a323d95335e1a250c00fa9ec1aa,855,Finnish Metagallery,DCL-FNNSHMTGLLRY,0,0x24d6c6ab635af18b354ba9e2662987d0bdffb7be
0x4b85562c1edbb00908a8d1bc2adb0be0dedd7e032246e13418b0c31cdbfb7f2d,35466806,1668145394,0x0000000000000000000000000000000000000000,0x24d6c6ab635af18b354ba9e2662987d0bdffb7be,5.8467491571e-08,2309595,0x956b8d57066fc3d2562de22efd63624a1ba56e35,105312291668557186697918027683670432318895095400549111254310979504,Metaverse Music Festival 2022,DCL-MTVRSMSCFSTVL2022,0,0x24d6c6ab635af18b354ba9e2662987d0bdffb7be
0x4b85562c1edbb00908a8d1bc2adb0be0dedd7e032246e13418b0c31cdbfb7f2d,35466806,1668145394,0x0000000000000000000000000000000000000000,0x24d6c6ab635af18b354ba9e2662987d0bdffb7be,5.8467491571e-08,2309595,0x956b8d57066fc3d2562de22efd63624a1ba56e35,421249166674228746791672110734681729275580381602196445017243910818,Metaverse Music Festival 2022,DCL-MTVRSMSCFSTVL2022,0,0x24d6c6ab635af18b354ba9e2662987d0bdffb7be
0x17473fb7e8596ba981cc43fb1931d237b8b4620fbf41e181182bf1bb0163d7fb,25218517,1645506299,0x0000000000000000000000000000000000000000,0x70554132e81034725de8f67a9b197e4f03b96fb4,3.885e-08,2374369,0x50f4d59172ec5edc54b7fd05350372d00b154ccf,631873750011343120187508166102022593913370572403294667525865869349,Decentraland OG Avatars,DCL-DCNTRLNDOGAVTRS,0,0x70554132e81034725de8f67a9b197e4f03b96fb4
0xb73d34f211354dfd983f5b6081a8eeaa5e87e43074508e352a0500793b65b877,26360387,1648246958,0x0000000000000000000000000000000000000000,0x70554132e81034725de8f67a9b197e4f03b96fb4,1e-07,154882,0xa9eddd3d725d03bd4c80186ef313e467678b7e96,7624,Samsung 837X You Make It Collection,837xYMIC,0,0x70554132e81034725de8f67a9b197e4f03b96fb4
0xe5dab334a8ef734167b3c8ff79f2f9178d4acead14b5910faf65cb55f48651e3,29590798,1655281422,0x0000000000000000000000000000000000000000,0x70554132e81034725de8f67a9b197e4f03b96fb4,3.786380186875e-06,6892431,0x03388973f1b6b34067ea955d72ca22b9d606252e,1778,Angel's Envy,DCL-ANGL'SENVY,0,0x70554132e81034725de8f67a9b197e4f03b96fb4
0xf73e46fa34b562ff5466a15745f06475e925a81847e35510313113d36920ba9e,29590844,1655281514,0x0000000000000000000000000000000000000000,0x70554132e81034725de8f67a9b197e4f03b96fb4,2.000066632341e-06,6686631,0x03388973f1b6b34067ea955d72ca22b9d606252e,1822,Angel's Envy,DCL-ANGL'SENVY,0,0x70554132e81034725de8f67a9b197e4f03b96fb4
0x48c97963872927d7f8d13b4b81aadf517abe0a255320e97479fc444a82fbe11b,29590911,1655281652,0x0000000000000000000000000000000000000000,0x70554132e81034725de8f67a9b197e4f03b96fb4,8.75627840382e-07,6530043,0x03388973f1b6b34067ea955d72ca22b9d606252e,1881,Angel's Envy,DCL-ANGL'SENVY,0,0x70554132e81034725de8f67a9b197e4f03b96fb4
0x422baa2f37bea458cb03031033b150d3b256fa39a16c181a5331ea3db2e733d0,32467603,1661829806,0x0000000000000000000000000000000000000000,0x70554132e81034725de8f67a9b197e4f03b96fb4,3.6165120146e-08,2743187,0x3fb215f9fedc8cb4baeb89f54273fb54716b073a,421249166674228746791672110734681729275580381602196445017243910889,Grey Goose® US Open Wearables,DCL-GRYGS®USOPNWRBLS,0,0x70554132e81034725de8f67a9b197e4f03b96fb4
0x0d7f45f002f769a631d52d326474ee466845b505c738d171a1d47c05472b4f10,32706859,1662350303,0x0000000000000000000000000000000000000000,0x70554132e81034725de8f67a9b197e4f03b96fb4,3.5441082405e-08,1962721,0x3fb215f9fedc8cb4baeb89f54273fb54716b073a,5244,Grey Goose® US Open Wearables,DCL-GRYGS®USOPNWRBLS,0,0x70554132e81034725de8f67a9b197e4f03b96fb4
0x67d64def24b803059a6f5743b18453b8d899816b4b5c0baf245a59210c221b85,34872225,1666893563,0x0000000000000000000000000000000000000000,0x70554132e81034725de8f67a9b197e4f03b96fb4,9.93e-08,7066842,0x9bd2a378c75c0a323d95335e1a250c00fa9ec1aa,1923,Finnish Metagallery,DCL-FNNSHMTGLLRY,0,0x70554132e81034725de8f67a9b197e4f03b96fb4
0xc930d08d490b310db9c0852af6cd871faf42427ea13f3ee22ab6238cd0f8224d,35485353,1668187675,0x0000000000000000000000000000000000000000,0x70554132e81034725de8f67a9b197e4f03b96fb4,1.37093755178e-07,7296591,0x9e1dd1e4e765b61a8d87e29aa4bdb84ef72b5869,863,OG Stage - Festival 2022,DCL-OGSTG-FSTVL2022,0,0x70554132e81034725de8f67a9b197e4f03b96fb4
0xb0235dd2204ab5024c1d68d3c3ce300611ad9c2bbdcc4785065a410c36193e81,24961778,1644909807,0x0000000000000000000000000000000000000000,0xec6a4f7adbfed2b865984ed47d87fa731f724b56,3e-08,6676322,0xd3ed75b60b5edbf4110e778d3053fedb3e2f2a30,105312291668557186697918027683670432318895095400549111254310986359,Samsung Turning Red Hearts Green,DCL-SMSNGTRNNGRDHRTSGRN,0,0xec6a4f7adbfed2b865984ed47d87fa731f724b56
